,Capstone,Thesis,Case Study,Feasibility Study,Total
ment,0.0,2.0,0.0,2.0,4.0
mental,0.0,0.0,5.0,2.0,7.0
mentari,0.0,1.0,0.0,0.0,1.0
mention,0.0,1.0,5.0,2.0,8.0
menu,0.0,1.0,3.0,8.0,12.0
meranti,0.0,1.0,0.0,0.0,1.0
merauk,0.0,1.0,0.0,0.0,1.0
merbau,0.0,2.0,0.0,0.0,2.0
merchandis,0.0,0.0,15.0,2.0,17.0
merchant,10.0,0.0,2.0,0.0,12.0
mere,2.0,0.0,0.0,0.0,2.0
merg,0.0,3.0,0.0,0.0,3.0
merit,0.0,1.0,0.0,0.0,1.0
mesh,0.0,1.0,0.0,0.0,1.0
mess,1.0,0.0,0.0,0.0,1.0
messag,47.0,7.0,9.0,4.0,67.0
messeng,9.0,0.0,0.0,0.0,9.0
mestl,0.0,0.0,1.0,0.0,1.0
metaanalysi,0.0,0.0,1.0,0.0,1.0
metaclassifi,0.0,4.0,0.0,0.0,4.0
metadata,0.0,2.0,0.0,0.0,2.0
metaheurist,0.0,5.0,0.0,0.0,5.0
metal,0.0,1.0,1.0,0.0,2.0
metamodel,0.0,2.0,0.0,0.0,2.0
metatheoret,0.0,0.0,1.0,0.0,1.0
meter,0.0,3.0,0.0,8.0,11.0
meth,1.0,0.0,0.0,0.0,1.0
method,115.0,258.0,136.0,40.0,549.0
methodolog,17.0,28.0,18.0,2.0,65.0
methodth,0.0,0.0,1.0,0.0,1.0
methodus,0.0,0.0,1.0,0.0,1.0
methyl,0.0,2.0,0.0,0.0,2.0
methyltransferas,0.0,2.0,0.0,0.0,2.0
meticul,4.0,1.0,1.0,0.0,6.0
metri,0.0,2.0,0.0,0.0,2.0
metric,0.0,28.0,3.0,4.0,35.0
metro,0.0,0.0,5.0,4.0,9.0
metropolitan,0.0,1.0,0.0,0.0,1.0
mfcc,0.0,1.0,0.0,0.0,1.0
mgmt,0.0,3.0,0.0,0.0,3.0
micc,0.0,1.0,0.0,0.0,1.0
micro,3.0,3.0,4.0,0.0,10.0
microbi,0.0,0.0,0.0,2.0,2.0
microbiologist,0.0,2.0,0.0,0.0,2.0
microcalcif,0.0,1.0,0.0,0.0,1.0
microcontrol,29.0,2.0,0.0,0.0,31.0
microdata,0.0,3.0,0.0,0.0,3.0
microenterpris,0.0,0.0,4.0,0.0,4.0
microentrepreneur,0.0,0.0,1.0,0.0,1.0
microethnograph,0.0,0.0,1.0,0.0,1.0
microexpress,0.0,4.0,0.0,0.0,4.0
microfin,0.0,0.0,18.0,2.0,20.0
microgreen,10.0,0.0,0.0,0.0,10.0
microgrid,0.0,0.0,0.0,4.0,4.0
microloan,0.0,0.0,1.0,0.0,1.0
microorgan,3.0,0.0,0.0,0.0,3.0
microphon,3.0,2.0,0.0,0.0,5.0
microprocessor,2.0,0.0,0.0,0.0,2.0
microscop,0.0,2.0,0.0,0.0,2.0
microservic,0.0,2.0,0.0,0.0,2.0
microsoft,0.0,3.0,0.0,0.0,3.0
microwav,0.0,4.0,0.0,0.0,4.0
middl,0.0,2.0,3.0,2.0,7.0
middleman,0.0,0.0,2.0,0.0,2.0
middlewar,1.0,0.0,0.0,0.0,1.0
might,3.0,8.0,9.0,6.0,26.0
mighti,0.0,0.0,1.0,0.0,1.0
migia,1.0,0.0,0.0,0.0,1.0
migrat,0.0,6.0,0.0,0.0,6.0
mikay,3.0,0.0,0.0,0.0,3.0
mild,0.0,1.0,0.0,0.0,1.0
mildew,1.0,0.0,0.0,0.0,1.0
mile,1.0,0.0,0.0,0.0,1.0
milion,0.0,0.0,1.0,0.0,1.0
militari,0.0,2.0,0.0,0.0,2.0
milk,0.0,0.0,1.0,6.0,7.0
mill,0.0,0.0,0.0,4.0,4.0
millenni,0.0,0.0,11.0,0.0,11.0
million,0.0,4.0,1.0,26.0,31.0
millisecond,0.0,1.0,0.0,0.0,1.0
mimic,6.0,2.0,0.0,0.0,8.0
mimick,0.0,1.0,0.0,0.0,1.0
minahasa,0.0,0.0,0.0,4.0,4.0
minc,0.0,0.0,2.0,0.0,2.0
mind,2.0,2.0,14.0,0.0,18.0
mindanao,5.0,4.0,4.0,2.0,15.0
mindset,0.0,0.0,3.0,2.0,5.0
mine,11.0,44.0,6.0,0.0,61.0
miner,3.0,1.0,0.0,12.0,16.0
ming,0.0,1.0,0.0,0.0,1.0
mini,5.0,1.0,0.0,0.0,6.0
minim,9.0,15.0,16.0,10.0,50.0
minima,0.0,1.0,0.0,0.0,1.0
minimarket,0.0,0.0,1.0,0.0,1.0
minimart,0.0,0.0,0.0,8.0,8.0
minimia,0.0,1.0,0.0,0.0,1.0
minimum,20.0,17.0,7.0,8.0,52.0
mininet,0.0,2.0,0.0,0.0,2.0
ministr,0.0,1.0,0.0,0.0,1.0
minor,5.0,1.0,1.0,0.0,7.0
mintomin,0.0,3.0,0.0,0.0,3.0
mintrudtre,0.0,2.0,0.0,0.0,2.0
mintrudtreehdl,0.0,5.0,0.0,0.0,5.0
minut,4.0,4.0,1.0,2.0,11.0
miot,0.0,6.0,0.0,0.0,6.0
miro,0.0,2.0,0.0,0.0,2.0
mirror,0.0,0.0,3.0,0.0,3.0
misami,0.0,0.0,0.0,6.0,6.0
misbehav,0.0,0.0,1.0,0.0,1.0
misclassif,0.0,1.0,0.0,0.0,1.0
misconcept,0.0,0.0,1.0,0.0,1.0
miscount,0.0,0.0,1.0,0.0,1.0
misinform,0.0,0.0,1.0,0.0,1.0
misinterpret,0.0,1.0,1.0,0.0,2.0
mislead,0.0,1.0,0.0,0.0,1.0
mismanag,2.0,0.0,0.0,0.0,2.0
mismatch,0.0,1.0,0.0,0.0,1.0
miss,10.0,4.0,0.0,0.0,14.0
mission,3.0,4.0,2.0,4.0,13.0
mist,5.0,0.0,1.0,0.0,6.0
mistak,1.0,0.0,0.0,0.0,1.0
misunderstand,3.0,0.0,0.0,0.0,3.0
misus,0.0,6.0,0.0,0.0,6.0
mitig,9.0,7.0,1.0,2.0,19.0
mix,3.0,7.0,3.0,18.0,31.0
mixedeffect,0.0,2.0,0.0,0.0,2.0
mixedmethod,0.0,1.0,0.0,0.0,1.0
mixedstrand,2.0,0.0,0.0,0.0,2.0
mixedup,0.0,0.0,2.0,0.0,2.0
mixel,0.0,3.0,0.0,0.0,3.0
mixer,0.0,0.0,9.0,0.0,9.0
mixtur,0.0,1.0,0.0,4.0,5.0
mlearn,0.0,2.0,0.0,0.0,2.0
mlt,0.0,2.0,0.0,0.0,2.0
mlx90614,1.0,0.0,0.0,0.0,1.0
mmangium,0.0,0.0,0.0,2.0,2.0
mmimo,0.0,4.0,0.0,0.0,4.0
mmmin,0.0,0.0,0.0,2.0,2.0
mnc,0.0,0.0,9.0,0.0,9.0
mnist,0.0,2.0,0.0,0.0,2.0
mobil,172.0,67.0,33.0,14.0,286.0
mobilenet,0.0,5.0,0.0,0.0,5.0
mobilenetv2,0.0,1.0,0.0,0.0,1.0
mobwork,5.0,0.0,0.0,0.0,5.0
modal,0.0,8.0,0.0,0.0,8.0
mode,10.0,20.0,11.0,6.0,47.0
modebas,0.0,1.0,0.0,0.0,1.0
model,118.0,376.0,165.0,60.0,719.0
modellingbas,0.0,0.0,0.0,2.0,2.0
modem,0.0,0.0,2.0,0.0,2.0
moder,0.0,4.0,13.0,2.0,19.0
modern,31.0,18.0,21.0,6.0,76.0
modernday,2.0,0.0,0.0,0.0,2.0
modif,0.0,2.0,0.0,0.0,2.0
modifi,3.0,7.0,20.0,0.0,30.0
modul,40.0,10.0,0.0,0.0,50.0
modula,0.0,2.0,0.0,0.0,2.0
modular,0.0,3.0,0.0,0.0,3.0
modulu,0.0,0.0,0.0,2.0,2.0
mohaghegh,0.0,0.0,1.0,0.0,1.0
mohipso,0.0,1.0,0.0,0.0,1.0
moijaya,0.0,3.0,0.0,0.0,3.0
moistur,18.0,0.0,0.0,0.0,18.0
mojaya,0.0,3.0,0.0,0.0,3.0
mold,1.0,0.0,0.0,0.0,1.0
mole,0.0,2.0,0.0,0.0,2.0
molecul,0.0,0.0,0.0,2.0,2.0
moment,5.0,6.0,4.0,0.0,15.0
momentum,0.0,6.0,1.0,0.0,7.0
moncgerr,0.0,0.0,0.0,2.0,2.0
monday,0.0,0.0,0.0,26.0,26.0
monetari,0.0,1.0,3.0,0.0,4.0
money,11.0,6.0,11.0,8.0,36.0
moneycontrolcom,0.0,0.0,1.0,0.0,1.0
moneylend,0.0,0.0,1.0,0.0,1.0
mongdodb,3.0,0.0,0.0,0.0,3.0
mongodb,0.0,1.0,0.0,0.0,1.0
monitor,168.0,41.0,45.0,0.0,254.0
mono,0.0,1.0,0.0,0.0,1.0
monofract,0.0,2.0,0.0,0.0,2.0
monopol,0.0,0.0,0.0,2.0,2.0
mont,0.0,1.0,0.0,2.0,3.0
month,8.0,18.0,16.0,90.0,132.0
monthli,1.0,2.0,6.0,8.0,17.0
montil,0.0,0.0,1.0,0.0,1.0
montilla,0.0,0.0,5.0,6.0,11.0
mood,0.0,2.0,0.0,4.0,6.0
moodl,2.0,1.0,0.0,0.0,3.0
moon,0.0,1.0,0.0,0.0,1.0
moral,0.0,0.0,3.0,0.0,3.0
moreov,7.0,16.0,26.0,12.0,61.0
moresco,0.0,0.0,0.0,2.0,2.0
moroccan,0.0,2.0,0.0,0.0,2.0
morocco,0.0,2.0,0.0,0.0,2.0
morph,0.0,1.0,0.0,0.0,1.0
morphic,0.0,1.0,0.0,0.0,1.0
morpholog,0.0,4.0,0.0,0.0,4.0
mors,0.0,0.0,1.0,0.0,1.0
mortal,0.0,3.0,0.0,2.0,5.0
mortar,0.0,0.0,1.0,0.0,1.0
moscosa,0.0,0.0,0.0,2.0,2.0
mostli,0.0,2.0,1.0,6.0,9.0
mostweighti,0.0,0.0,1.0,0.0,1.0
mother,3.0,3.0,0.0,2.0,8.0
motion,18.0,11.0,0.0,0.0,29.0
motiv,6.0,12.0,46.0,4.0,68.0
motivationalfactor,0.0,0.0,1.0,0.0,1.0
motivationand,0.0,0.0,1.0,0.0,1.0
motor,17.0,1.0,0.0,2.0,20.0
motorcycl,30.0,5.0,0.0,0.0,35.0
motoreycl,0.0,1.0,0.0,0.0,1.0
mould,1.0,0.0,0.0,0.0,1.0
mount,0.0,1.0,0.0,0.0,1.0
mountain,2.0,0.0,1.0,0.0,3.0
mouth,0.0,0.0,17.0,2.0,19.0
move,12.0,10.0,8.0,14.0,44.0
movement,11.0,14.0,5.0,2.0,32.0
movi,0.0,2.0,1.0,0.0,3.0
mpu6050,1.0,0.0,0.0,0.0,1.0
mq136,3.0,0.0,0.0,0.0,3.0
mq137,2.0,0.0,0.0,0.0,2.0
mqtt,0.0,2.0,0.0,0.0,2.0
mrmser,0.0,1.0,0.0,0.0,1.0
mrmserfrcnn,0.0,1.0,0.0,0.0,1.0
mryl,0.0,0.0,0.0,2.0,2.0
mryll,0.0,0.0,0.0,8.0,8.0
mscanner,1.0,0.0,0.0,0.0,1.0
mser,0.0,2.0,0.0,0.0,2.0
msme,0.0,0.0,6.0,0.0,6.0
much,13.0,8.0,12.0,6.0,39.0
muchneed,1.0,0.0,0.0,0.0,1.0
multi,2.0,14.0,0.0,0.0,16.0
multiag,0.0,1.0,0.0,0.0,1.0
multibatch,0.0,1.0,0.0,0.0,1.0
multichannel,0.0,0.0,1.0,0.0,1.0
multiclass,0.0,4.0,0.0,0.0,4.0
multicriteria,1.0,4.0,0.0,0.0,5.0
multicultur,0.0,9.0,0.0,0.0,9.0
multidialect,0.0,3.0,0.0,0.0,3.0
multidimension,0.0,0.0,2.0,0.0,2.0
multidisciplinari,0.0,1.0,1.0,0.0,2.0
multifacet,0.0,1.0,1.0,0.0,2.0
multifari,0.0,0.0,1.0,0.0,1.0
multifract,0.0,4.0,0.0,0.0,4.0
multifsc,0.0,1.0,0.0,0.0,1.0
multilabel,0.0,7.0,0.0,0.0,7.0
multilay,0.0,4.0,0.0,0.0,4.0
multilevel,0.0,1.0,0.0,0.0,1.0
multilingu,0.0,1.0,0.0,0.0,1.0
multimedia,8.0,9.0,0.0,0.0,17.0
multimod,0.0,4.0,0.0,0.0,4.0
multin,0.0,0.0,3.0,0.0,3.0
multiobject,0.0,7.0,0.0,0.0,7.0
multioutput,0.0,1.0,0.0,0.0,1.0
multiparti,0.0,1.0,0.0,0.0,1.0
multipath,0.0,1.0,0.0,0.0,1.0
multipipelin,0.0,1.0,0.0,0.0,1.0
multipl,5.0,38.0,15.0,2.0,60.0
multiplatform,4.0,0.0,0.0,0.0,4.0
multiplay,3.0,1.0,0.0,0.0,4.0
multiplechoic,5.0,0.0,0.0,0.0,5.0
multipleinput,0.0,1.0,0.0,0.0,1.0
multiplex,0.0,0.0,3.0,0.0,3.0
multipli,0.0,1.0,0.0,6.0,7.0
multipoint,0.0,1.0,0.0,0.0,1.0
multipurpos,0.0,1.0,9.0,0.0,10.0
multiresolut,0.0,1.0,0.0,0.0,1.0
multirobot,0.0,5.0,0.0,0.0,5.0
multiscal,0.0,3.0,0.0,0.0,3.0
multispectr,0.0,3.0,0.0,0.0,3.0
multistag,0.0,9.0,1.0,2.0,12.0
multistep,0.0,1.0,0.0,0.0,1.0
multitask,0.0,4.0,0.0,0.0,4.0
multithread,0.0,1.0,0.0,0.0,1.0
multivari,0.0,1.0,2.0,0.0,3.0
mumbai,0.0,0.0,6.0,0.0,6.0
mundan,0.0,1.0,0.0,0.0,1.0
municip,4.0,0.0,0.0,32.0,36.0
murder,0.0,1.0,0.0,0.0,1.0
muritula,0.0,0.0,0.0,2.0,2.0
muscl,0.0,2.0,0.0,0.0,2.0
museum,0.0,4.0,0.0,0.0,4.0
museumbas,0.0,2.0,0.0,0.0,2.0
musharon,0.0,0.0,0.0,4.0,4.0
mushroom,0.0,0.0,0.0,28.0,28.0
music,0.0,0.0,1.0,0.0,1.0
musk,0.0,0.0,1.0,0.0,1.0
muslim,0.0,3.0,1.0,0.0,4.0
must,31.0,17.0,77.0,14.0,139.0
mutat,0.0,0.0,0.0,2.0,2.0
mute,0.0,1.0,0.0,0.0,1.0
mutltilabel,0.0,1.0,0.0,0.0,1.0
mutual,0.0,1.0,1.0,4.0,6.0
muzium,0.0,2.0,0.0,0.0,2.0
mvdr,0.0,2.0,0.0,0.0,2.0
mvrad,0.0,2.0,0.0,0.0,2.0
myoelectr,0.0,1.0,0.0,0.0,1.0
myopia,0.0,1.0,0.0,0.0,1.0
mysol,1.0,0.0,0.0,0.0,1.0
myspac,0.0,0.0,1.0,0.0,1.0
mysql,30.0,5.0,0.0,0.0,35.0
myth,0.0,0.0,2.0,0.0,2.0
mytholog,2.0,0.0,0.0,0.0,2.0
n100,0.0,0.0,0.0,2.0,2.0
n1400000,0.0,0.0,0.0,2.0,2.0
n62365000,0.0,0.0,0.0,2.0,2.0
n840,0.0,0.0,1.0,0.0,1.0
nachelor,0.0,0.0,0.0,2.0,2.0
nadu,0.0,0.0,1.0,0.0,1.0
nahpl,0.0,0.0,0.0,2.0,2.0
naiv,0.0,17.0,0.0,0.0,17.0
najran,0.0,2.0,0.0,0.0,2.0
name,41.0,30.0,16.0,38.0,125.0
nanci,0.0,0.0,0.0,2.0,2.0
nandbas,0.0,1.0,0.0,0.0,1.0
napkin,0.0,0.0,1.0,0.0,1.0
narr,0.0,0.0,1.0,0.0,1.0
narra,0.0,0.0,3.0,0.0,3.0
narrow,0.0,1.0,1.0,2.0,4.0
nasa,0.0,7.0,0.0,0.0,7.0
nasatlx,0.0,1.0,0.0,0.0,1.0
nasion,0.0,1.0,0.0,0.0,1.0
nasipit,0.0,0.0,1.0,2.0,3.0
nation,5.0,8.0,18.0,20.0,51.0
nationwid,0.0,1.0,0.0,0.0,1.0
nativ,0.0,1.0,3.0,0.0,4.0
natur,18.0,40.0,19.0,16.0,93.0
navi,0.0,0.0,1.0,0.0,1.0
navig,6.0,0.0,0.0,0.0,6.0
navigt,0.0,0.0,1.0,0.0,1.0
nccd,0.0,1.0,0.0,0.0,1.0
ncip,3.0,0.0,0.0,0.0,3.0
ncss,0.0,4.0,0.0,0.0,4.0
ncsss,0.0,3.0,0.0,0.0,3.0
near,6.0,3.0,0.0,14.0,23.0
nearbi,9.0,1.0,2.0,6.0,18.0
nearer,1.0,0.0,0.0,0.0,1.0
nearest,27.0,2.0,0.0,2.0,31.0
nearinfrar,0.0,1.0,0.0,0.0,1.0
nearli,2.0,3.0,2.0,0.0,7.0
necess,0.0,2.0,2.0,2.0,6.0
necessari,24.0,14.0,4.0,8.0,50.0
necessit,0.0,1.0,1.0,0.0,2.0
neda,0.0,0.0,0.0,2.0,2.0
need,94.0,71.0,83.0,118.0,366.0
neer,0.0,1.0,0.0,0.0,1.0
neg,0.0,16.0,28.0,6.0,50.0
negara,0.0,6.0,0.0,0.0,6.0
negativepsycholog,0.0,0.0,1.0,0.0,1.0
neglect,0.0,2.0,0.0,0.0,2.0
negoti,3.0,1.0,1.0,0.0,5.0
neighbor,0.0,18.0,1.0,8.0,27.0
neighborhood,0.0,2.0,0.0,0.0,2.0
neighborsknn,0.0,1.0,0.0,0.0,1.0
neighbou,0.0,1.0,0.0,0.0,1.0
neighbour,0.0,2.0,0.0,2.0,4.0
neighbourhood,3.0,0.0,0.0,0.0,3.0
neither,0.0,0.0,3.0,0.0,3.0
nena,1.0,0.0,0.0,0.0,1.0
neo6m,2.0,0.0,0.0,0.0,2.0
neom,0.0,1.0,0.0,0.0,1.0
ness,0.0,1.0,0.0,0.0,1.0
net,0.0,2.0,1.0,0.0,3.0
network,43.0,233.0,9.0,4.0,289.0
neural,19.0,121.0,0.0,0.0,140.0
neurofuzzi,0.0,2.0,0.0,0.0,2.0
neuroimag,0.0,1.0,0.0,0.0,1.0
neurolog,0.0,1.0,0.0,0.0,1.0
neurotic,0.0,2.0,0.0,0.0,2.0
neutral,0.0,4.0,0.0,0.0,4.0
never,2.0,1.0,9.0,0.0,12.0
neverend,0.0,0.0,1.0,0.0,1.0
nevertheless,0.0,4.0,2.0,2.0,8.0
newer,0.0,1.0,0.0,2.0,3.0
newli,9.0,1.0,0.0,2.0,12.0
newobsolet,0.0,0.0,1.0,0.0,1.0
news,1.0,21.0,1.0,0.0,23.0
newsread,0.0,1.0,0.0,0.0,1.0
next,16.0,20.0,4.0,16.0,56.0
nicat,0.0,1.0,0.0,0.0,1.0
nice,1.0,0.0,0.0,0.0,1.0
nich,0.0,0.0,1.0,0.0,1.0
nichola,0.0,0.0,4.0,0.0,4.0
nicknam,0.0,0.0,0.0,2.0,2.0
nienc,0.0,0.0,1.0,0.0,1.0
niev,0.0,0.0,2.0,0.0,2.0
nieza,0.0,1.0,0.0,0.0,1.0
nifti,0.0,0.0,6.0,0.0,6.0
nigeria,0.0,3.0,7.0,6.0,16.0
nigerian,0.0,0.0,2.0,4.0,6.0
night,3.0,1.0,2.0,2.0,8.0
nimbler,0.0,0.0,0.0,2.0,2.0
nine,4.0,3.0,8.0,10.0,25.0
nineteen,0.0,0.0,2.0,4.0,6.0
nineti,0.0,0.0,0.0,4.0,4.0
ninetyeight,0.0,0.0,0.0,4.0,4.0
ninetyseven,0.0,0.0,0.0,4.0,4.0
ninetythre,0.0,0.0,1.0,4.0,5.0
ninetytwo,0.0,0.0,1.0,4.0,5.0
nipa,0.0,0.0,0.0,10.0,10.0
nipabas,0.0,0.0,0.0,2.0,2.0
nitrogen,0.0,0.0,0.0,2.0,2.0
nned,1.0,0.0,0.0,0.0,1.0
nner,1.0,0.0,0.0,0.0,1.0
nnv,2.0,0.0,0.0,0.0,2.0
nobl,0.0,0.0,1.0,0.0,1.0
node,1.0,18.0,0.0,0.0,19.0
nodej,2.0,0.0,0.0,0.0,2.0
nodemcu,1.0,0.0,0.0,0.0,1.0
nois,0.0,25.0,0.0,0.0,25.0
noisi,0.0,2.0,0.0,0.0,2.0
nokia,0.0,0.0,1.0,0.0,1.0
nolog,0.0,2.0,0.0,0.0,2.0
nologydriven,0.0,0.0,0.0,2.0,2.0
noma,0.0,3.0,0.0,0.0,3.0
nomin,0.0,1.0,0.0,0.0,1.0
nonaadadprob,0.0,0.0,1.0,0.0,1.0
nonact,0.0,0.0,1.0,0.0,1.0
nonaesthet,0.0,2.0,0.0,0.0,2.0
nonan,0.0,0.0,0.0,2.0,2.0
noncancer,0.0,3.0,0.0,0.0,3.0
noncelebr,0.0,0.0,1.0,0.0,1.0
nonclient,0.0,0.0,2.0,0.0,2.0
nonconflict,0.0,1.0,0.0,0.0,1.0
noncrit,0.0,1.0,0.0,0.0,1.0
nondairi,0.0,0.0,0.0,2.0,2.0
nondestruct,0.0,0.0,0.0,2.0,2.0
nondeterminist,0.0,1.0,0.0,0.0,1.0
nondomin,0.0,2.0,0.0,0.0,2.0
none,0.0,0.0,2.0,0.0,2.0
nonessenti,0.0,0.0,1.0,0.0,1.0
nonetheless,0.0,6.0,2.0,0.0,8.0
nonexist,1.0,0.0,1.0,0.0,2.0
nonexpert,0.0,2.0,0.0,0.0,2.0
nonfood,6.0,0.0,0.0,2.0,8.0
nonfunct,0.0,1.0,0.0,0.0,1.0
nongovern,1.0,0.0,0.0,0.0,1.0
nongovernment,0.0,0.0,0.0,2.0,2.0
nonhpc,0.0,4.0,0.0,0.0,4.0
noninvas,0.0,2.0,0.0,0.0,2.0
nonlinear,0.0,8.0,0.0,0.0,8.0
nonmasi,1.0,0.0,0.0,0.0,1.0
nonmast,2.0,0.0,0.0,0.0,2.0
nonmemb,0.0,0.0,0.0,2.0,2.0
nonmonetari,0.0,0.0,3.0,0.0,3.0
nonnigerian,0.0,0.0,0.0,2.0,2.0
nonnutri,0.0,0.0,0.0,4.0,4.0
nonorthogon,0.0,1.0,0.0,0.0,1.0
nonparametr,0.0,3.0,0.0,0.0,3.0
nonplay,5.0,0.0,0.0,0.0,5.0
nonpriorit,0.0,0.0,1.0,0.0,1.0
nonprofit,0.0,0.0,1.0,10.0,11.0
nonsal,0.0,0.0,1.0,0.0,1.0
nonscand,0.0,0.0,1.0,0.0,1.0
nonsignific,0.0,0.0,1.0,0.0,1.0
nonstock,0.0,0.0,0.0,2.0,2.0
nonsynd,1.0,1.0,0.0,0.0,2.0
nontamp,0.0,1.0,0.0,0.0,1.0
nonvalu,0.0,0.0,3.0,0.0,3.0
nonverb,2.0,0.0,0.0,0.0,2.0
nonvolatil,0.0,1.0,0.0,0.0,1.0
noodl,0.0,0.0,0.0,2.0,2.0
nordfalt,0.0,0.0,1.0,0.0,1.0
norm,0.0,4.0,12.0,0.0,16.0
normal,1.0,20.0,1.0,6.0,28.0
normisist,2.0,1.0,0.0,0.0,3.0
nort,38.0,1.0,30.0,18.0,87.0
north,0.0,0.0,3.0,4.0,7.0
northeast,0.0,0.0,1.0,0.0,1.0
northern,1.0,4.0,1.0,2.0,8.0
nose,4.0,0.0,0.0,0.0,4.0
notabl,1.0,3.0,2.0,0.0,6.0
note,2.0,2.0,0.0,2.0,6.0
noteworthi,0.0,1.0,0.0,0.0,1.0
notic,0.0,2.0,0.0,2.0,4.0
notif,96.0,5.0,0.0,0.0,101.0
notifi,30.0,0.0,0.0,0.0,30.0
notion,0.0,2.0,1.0,4.0,7.0
nottruetotyp,0.0,0.0,0.0,2.0,2.0
notwithstand,0.0,0.0,1.0,0.0,1.0
nougat,12.0,0.0,0.0,0.0,12.0
nova,0.0,0.0,1.0,0.0,1.0
novak,0.0,0.0,1.0,0.0,1.0
novel,0.0,31.0,7.0,10.0,48.0
novelti,0.0,1.0,1.0,0.0,2.0
novemb,0.0,0.0,4.0,4.0,8.0
novic,0.0,1.0,0.0,0.0,1.0
nowaday,24.0,9.0,2.0,2.0,37.0
nozzl,0.0,0.0,0.0,4.0,4.0
nphard,0.0,1.0,0.0,0.0,1.0
nsukka,0.0,1.0,0.0,0.0,1.0
ntru,0.0,4.0,0.0,0.0,4.0
nuanc,0.0,0.0,0.0,2.0,2.0
nugget,0.0,0.0,0.0,2.0,2.0
number,56.0,71.0,27.0,20.0,174.0
numer,6.0,13.0,9.0,0.0,28.0
nurs,15.0,1.0,2.0,0.0,18.0
nurtur,1.0,0.0,0.0,0.0,1.0
nut,0.0,0.0,0.0,8.0,8.0
nutrient,5.0,0.0,0.0,16.0,21.0
nutrientdens,0.0,0.0,0.0,2.0,2.0
nutriment,0.0,0.0,0.0,2.0,2.0
nutrit,8.0,1.0,1.0,14.0,24.0
nutriti,0.0,0.0,0.0,2.0,2.0
nutritionist,0.0,1.0,0.0,0.0,1.0
nvivo,0.0,0.0,1.0,2.0,3.0
o7og,1.0,0.0,0.0,0.0,1.0
obeinsight,0.0,2.0,0.0,0.0,2.0
obes,0.0,0.0,1.0,0.0,1.0
object,87.0,88.0,38.0,32.0,245.0
objectivelyquantit,0.0,1.0,0.0,0.0,1.0
objectori,2.0,2.0,0.0,0.0,4.0
objectrel,0.0,2.0,0.0,0.0,2.0
oblig,0.0,0.0,10.0,2.0,12.0
obrero,0.0,0.0,1.0,0.0,1.0
obscur,0.0,1.0,0.0,0.0,1.0
observ,9.0,28.0,27.0,16.0,80.0
observeorientdecideact,0.0,1.0,0.0,0.0,1.0
obsess,1.0,0.0,0.0,0.0,1.0
obsolesc,0.0,0.0,2.0,0.0,2.0
obsolet,0.0,1.0,2.0,0.0,3.0
obstacl,10.0,3.0,1.0,4.0,18.0
obtain,61.0,70.0,25.0,22.0,178.0
obviou,0.0,1.0,0.0,0.0,1.0
occas,0.0,0.0,0.0,6.0,6.0
occasion,0.0,0.0,11.0,0.0,11.0
occlus,0.0,4.0,0.0,0.0,4.0
occup,2.0,1.0,2.0,0.0,5.0
occupi,5.0,2.0,0.0,2.0,9.0
occur,7.0,20.0,7.0,2.0,36.0
occurr,2.0,3.0,0.0,0.0,5.0
ocean,1.0,0.0,0.0,0.0,1.0
ochavillo,0.0,0.0,0.0,2.0,2.0
ochoa,0.0,0.0,0.0,2.0,2.0
octob,0.0,0.0,9.0,0.0,9.0
ocular,0.0,1.0,0.0,0.0,1.0
odbc,0.0,1.0,0.0,0.0,1.0
odd,0.0,0.0,1.0,0.0,1.0
odeg,1.0,0.0,0.0,0.0,1.0
odir,0.0,1.0,0.0,0.0,1.0
odor,6.0,0.0,0.0,0.0,6.0
odumecnt,0.0,0.0,1.0,0.0,1.0
ofaa,0.0,0.0,1.0,0.0,1.0
ofd,0.0,0.0,1.0,0.0,1.0
offcampu,0.0,1.0,0.0,0.0,1.0
offchain,0.0,1.0,0.0,0.0,1.0
offend,1.0,1.0,0.0,0.0,2.0
offens,2.0,0.0,0.0,0.0,2.0
offer,21.0,25.0,43.0,74.0,163.0
offic,63.0,1.0,15.0,52.0,131.0
officeorg,6.0,0.0,0.0,0.0,6.0
officerincharg,1.0,0.0,0.0,0.0,1.0
offici,4.0,1.0,2.0,2.0,9.0
offlin,11.0,4.0,8.0,0.0,23.0
offload,0.0,3.0,0.0,0.0,3.0
offnonfarm,0.0,0.0,0.0,2.0,2.0
offset,0.0,1.0,0.0,0.0,1.0
offspr,1.0,0.0,0.0,0.0,1.0
offynonfarm,0.0,0.0,0.0,2.0,2.0
often,2.0,13.0,24.0,2.0,41.0
oftheart,0.0,1.0,0.0,0.0,1.0
oge,1.0,0.0,0.0,0.0,1.0
okay,3.0,0.0,0.0,0.0,3.0
okhotsk,0.0,1.0,0.0,0.0,1.0
olcud,1.0,0.0,0.0,0.0,1.0
olden,0.0,1.0,0.0,0.0,1.0
older,0.0,2.0,1.0,2.0,5.0
oldest,0.0,0.0,1.0,0.0,1.0
oldfashion,0.0,0.0,2.0,0.0,2.0
olekimunk,0.0,0.0,0.0,6.0,6.0
olfactori,0.0,0.0,2.0,0.0,2.0
olog,0.0,1.0,0.0,0.0,1.0
omnichannel,0.0,0.0,1.0,0.0,1.0
